,Date/Time,Lat,Lon,Base
1024,2014-04-02 02:15:00,40.7768,-73.9536,B02512
1025,2014-04-02 02:19:00,40.7473,-73.9768,B02512
1026,2014-04-02 02:33:00,40.7383,-73.9839,B02512
1027,2014-04-02 03:18:00,40.7339,-73.9949,B02512
1028,2014-04-02 03:33:00,40.7402,-74.0059,B02512
1029,2014-04-02 03:43:00,40.7731,-73.9584,B02512
1030,2014-04-02 03:49:00,40.6461,-73.7769,B02512
1031,2014-04-02 03:56:00,40.7475,-73.9565,B02512
1032,2014-04-02 04:18:00,40.7471,-74.0023,B02512
1033,2014-04-02 04:22:00,40.7816,-73.956,B02512
1034,2014-04-02 04:25:00,40.7788,-73.9481,B02512
1035,2014-04-02 04:26:00,40.6948,-74.1779,B02512
1036,2014-04-02 04:29:00,40.7583,-73.9665,B02512
1037,2014-04-02 04:36:00,40.7258,-73.9877,B02512
1038,2014-04-02 04:40:00,40.7655,-73.9932,B02512
1039,2014-04-02 04:51:00,40.7863,-73.956,B02512
1040,2014-04-02 04:55:00,40.729,-74.0328,B02512
1041,2014-04-02 04:58:00,40.7445,-73.9838,B02512
1042,2014-04-02 05:06:00,40.7349,-73.9891,B02512
1043,2014-04-02 05:10:00,40.7657,-73.9629,B02512
1044,2014-04-02 05:12:00,40.645,-73.7818,B02512
1045,2014-04-02 05:13:00,40.8092,-73.9539,B02512
1046,2014-04-02 05:15:00,40.7337,-74.0016,B02512
1047,2014-04-02 05:24:00,40.6725,-73.9578,B02512
1048,2014-04-02 05:28:00,40.749,-73.9838,B02512
1049,2014-04-02 05:28:00,40.749,-73.9838,B02512
1050,2014-04-02 05:29:00,40.7269,-74.0032,B02512
1051,2014-04-02 05:29:00,40.7929,-73.9752,B02512
1052,2014-04-02 05:31:00,40.7415,-74.0029,B02512
1053,2014-04-02 05:32:00,40.7232,-74.409,B02512
1054,2014-04-02 05:35:00,40.7651,-73.9614,B02512
1055,2014-04-02 05:38:00,40.7617,-73.9998,B02512
1056,2014-04-02 05:38:00,40.7341,-74.0096,B02512
1057,2014-04-02 05:40:00,40.7508,-74.1797,B02512
1058,2014-04-02 05:43:00,40.7222,-73.9834,B02512
1059,2014-04-02 05:47:00,40.7957,-73.9743,B02512
1060,2014-04-02 05:51:00,40.7751,-73.9773,B02512
1061,2014-04-02 05:51:00,40.7054,-74.0077,B02512
1062,2014-04-02 05:54:00,40.7375,-74.0357,B02512
1063,2014-04-02 05:58:00,40.7803,-73.9597,B02512
1064,2014-04-02 06:02:00,40.7695,-73.9601,B02512
1065,2014-04-02 06:03:00,40.7492,-73.9766,B02512
1066,2014-04-02 06:03:00,40.721,-73.9993,B02512
1067,2014-04-02 06:04:00,40.7238,-74.0037,B02512
1068,2014-04-02 06:05:00,40.7337,-73.9979,B02512
1069,2014-04-02 06:05:00,40.7565,-73.9838,B02512
1070,2014-04-02 06:05:00,40.7707,-73.866,B02512
1071,2014-04-02 06:05:00,40.7799,-73.9852,B02512
1072,2014-04-02 06:06:00,40.8006,-73.9705,B02512
1073,2014-04-02 06:06:00,40.7375,-74.0015,B02512
1074,2014-04-02 06:08:00,40.771,-73.8659,B02512
1075,2014-04-02 06:09:00,40.6914,-73.9843,B02512
1076,2014-04-02 06:10:00,40.7141,-74.0413,B02512
1077,2014-04-02 06:11:00,40.7236,-74.0109,B02512
1078,2014-04-02 06:13:00,40.775,-73.9635,B02512
1079,2014-04-02 06:15:00,40.7561,-73.9944,B02512
1080,2014-04-02 06:19:00,40.8599,-73.9142,B02512
1081,2014-04-02 06:19:00,40.7497,-73.972,B02512
1082,2014-04-02 06:20:00,40.7547,-73.9975,B02512
1083,2014-04-02 06:23:00,40.7508,-73.9945,B02512
1084,2014-04-02 06:23:00,40.7248,-73.9823,B02512
1085,2014-04-02 06:24:00,40.7775,-73.9787,B02512
1086,2014-04-02 06:24:00,40.7196,-73.9995,B02512
1087,2014-04-02 06:25:00,40.762,-73.9677,B02512
1088,2014-04-02 06:25:00,40.7248,-73.9843,B02512
1089,2014-04-02 06:25:00,40.773,-73.8854,B02512
1090,2014-04-02 06:26:00,40.7775,-73.9858,B02512
1091,2014-04-02 06:26:00,40.7724,-73.9669,B02512
1092,2014-04-02 06:27:00,40.765,-73.9634,B02512
1093,2014-04-02 06:27:00,40.7773,-73.9638,B02512
1094,2014-04-02 06:27:00,40.7774,-73.9635,B02512
1095,2014-04-02 06:27:00,40.7762,-73.9579,B02512
1096,2014-04-02 06:30:00,40.7418,-74.0363,B02512
1097,2014-04-02 06:30:00,40.7418,-74.0363,B02512
1098,2014-04-02 06:34:00,40.7671,-73.9647,B02512
1099,2014-04-02 06:34:00,40.7671,-73.9647,B02512
1100,2014-04-02 06:34:00,40.7741,-73.9489,B02512
1101,2014-04-02 06:34:00,40.7842,-73.9702,B02512
1102,2014-04-02 06:35:00,40.7838,-73.9557,B02512
1103,2014-04-02 06:38:00,40.7309,-74.0321,B02512
1104,2014-04-02 06:38:00,40.7332,-73.9949,B02512
1105,2014-04-02 06:40:00,40.7578,-73.9894,B02512
1106,2014-04-02 06:41:00,40.7738,-73.9801,B02512
1107,2014-04-02 06:42:00,40.7233,-73.9998,B02512
1108,2014-04-02 06:42:00,40.7819,-73.9572,B02512
1109,2014-04-02 06:43:00,40.7732,-73.9665,B02512
1110,2014-04-02 06:43:00,40.7873,-73.9742,B02512
1111,2014-04-02 06:45:00,40.726,-74.0007,B02512
1112,2014-04-02 06:47:00,40.7737,-73.9487,B02512
1113,2014-04-02 06:48:00,40.7725,-73.9627,B02512
1114,2014-04-02 06:48:00,40.7511,-73.985,B02512
1115,2014-04-02 06:49:00,40.7786,-73.9558,B02512
1116,2014-04-02 06:52:00,40.6818,-73.9502,B02512
1117,2014-04-02 06:52:00,40.7869,-73.9537,B02512
1118,2014-04-02 06:53:00,40.7725,-73.9612,B02512
1119,2014-04-02 06:53:00,40.7297,-73.9869,B02512
1120,2014-04-02 06:53:00,40.7345,-74.001,B02512
1121,2014-04-02 06:55:00,40.7343,-73.9898,B02512
1122,2014-04-02 06:56:00,40.7747,-73.9911,B02512
1123,2014-04-02 06:57:00,40.7149,-74.0079,B02512
1124,2014-04-02 06:57:00,40.7228,-74.0102,B02512
1125,2014-04-02 06:58:00,40.7169,-73.9894,B02512
1126,2014-04-02 06:59:00,40.8212,-73.862,B02512
1127,2014-04-02 06:59:00,40.6232,-74.0331,B02512
1128,2014-04-02 06:59:00,40.7494,-74.0246,B02512
1129,2014-04-02 07:01:00,40.7337,-74.0044,B02512
1130,2014-04-02 07:02:00,40.7382,-74.001,B02512
1131,2014-04-02 07:03:00,40.7805,-73.982,B02512
1132,2014-04-02 07:04:00,40.7865,-73.9699,B02512
1133,2014-04-02 07:05:00,40.7333,-74.0092,B02512
1134,2014-04-02 07:05:00,40.709,-74.0166,B02512
1135,2014-04-02 07:08:00,40.7607,-73.9981,B02512
1136,2014-04-02 07:10:00,40.7732,-73.9449,B02512
1137,2014-04-02 07:10:00,40.7759,-73.9089,B02512
1138,2014-04-02 07:11:00,40.7797,-73.9878,B02512
1139,2014-04-02 07:11:00,40.7924,-73.9678,B02512
1140,2014-04-02 07:12:00,40.7591,-73.9939,B02512
1141,2014-04-02 07:12:00,40.7591,-73.9939,B02512
1142,2014-04-02 07:13:00,40.735,-73.9919,B02512
1143,2014-04-02 07:14:00,40.7234,-73.9911,B02512
1144,2014-04-02 07:14:00,40.7096,-74.0069,B02512
1145,2014-04-02 07:14:00,40.7828,-73.9553,B02512
1146,2014-04-02 07:15:00,40.7649,-73.9794,B02512
1147,2014-04-02 07:16:00,40.7595,-73.976,B02512
1148,2014-04-02 07:17:00,40.7707,-73.9874,B02512
1149,2014-04-02 07:17:00,40.7056,-74.0087,B02512
1150,2014-04-02 07:17:00,40.7749,-73.9612,B02512
1151,2014-04-02 07:18:00,40.8041,-73.9546,B02512
1152,2014-04-02 07:19:00,40.7772,-73.9753,B02512
1153,2014-04-02 07:19:00,40.7531,-73.9741,B02512
1154,2014-04-02 07:20:00,40.777,-73.9522,B02512
1155,2014-04-02 07:21:00,40.7584,-73.9671,B02512
1156,2014-04-02 07:26:00,40.7366,-73.9888,B02512
1157,2014-04-02 07:26:00,40.7372,-73.9864,B02512
1158,2014-04-02 07:28:00,40.7459,-74.0076,B02512
1159,2014-04-02 07:28:00,40.741,-73.9926,B02512
1160,2014-04-02 07:29:00,40.7775,-73.9467,B02512
1161,2014-04-02 07:30:00,40.7347,-73.9797,B02512
1162,2014-04-02 07:30:00,40.7227,-74.0045,B02512
1163,2014-04-02 07:30:00,40.7253,-73.9921,B02512
1164,2014-04-02 07:31:00,40.7832,-73.9551,B02512
1165,2014-04-02 07:31:00,40.7199,-73.9538,B02512
1166,2014-04-02 07:33:00,40.6863,-73.9936,B02512
1167,2014-04-02 07:33:00,40.7573,-73.9934,B02512
1168,2014-04-02 07:34:00,40.7461,-74.0003,B02512
1169,2014-04-02 07:35:00,40.7625,-73.9906,B02512
1170,2014-04-02 07:37:00,40.7166,-73.9969,B02512
1171,2014-04-02 07:37:00,40.7951,-73.9761,B02512
1172,2014-04-02 07:37:00,40.7661,-73.9642,B02512
1173,2014-04-02 07:38:00,40.7388,-74.0071,B02512
1174,2014-04-02 07:39:00,40.7361,-73.9858,B02512
1175,2014-04-02 07:40:00,40.7408,-74.0018,B02512
1176,2014-04-02 07:40:00,40.7398,-74.0001,B02512
1177,2014-04-02 07:41:00,40.716,-74.0073,B02512
1178,2014-04-02 07:41:00,40.7427,-73.9964,B02512
1179,2014-04-02 07:41:00,40.7427,-73.9964,B02512
1180,2014-04-02 07:41:00,40.7377,-73.9827,B02512
1181,2014-04-02 07:42:00,40.7707,-73.9632,B02512
1182,2014-04-02 07:42:00,40.7694,-73.9598,B02512
1183,2014-04-02 07:43:00,40.7688,-73.9697,B02512
1184,2014-04-02 07:43:00,40.7794,-73.9597,B02512
1185,2014-04-02 07:43:00,40.7694,-73.9558,B02512
1186,2014-04-02 07:44:00,40.7627,-73.9635,B02512
1187,2014-04-02 07:44:00,40.7377,-73.9802,B02512
1188,2014-04-02 07:44:00,40.7562,-74.0429,B02512
1189,2014-04-02 07:44:00,40.7562,-74.0429,B02512
1190,2014-04-02 07:46:00,40.7223,-74.0114,B02512
1191,2014-04-02 07:49:00,40.7237,-74.0107,B02512
1192,2014-04-02 07:50:00,40.7069,-74.0079,B02512
1193,2014-04-02 07:51:00,40.731,-73.9796,B02512
1194,2014-04-02 07:51:00,40.7229,-74.0033,B02512
1195,2014-04-02 07:51:00,40.7817,-73.9721,B02512
1196,2014-04-02 07:52:00,40.7364,-73.9797,B02512
1197,2014-04-02 07:52:00,40.7272,-73.9796,B02512
1198,2014-04-02 07:53:00,40.6678,-73.7958,B02512
1199,2014-04-02 07:53:00,40.7256,-73.9898,B02512
1200,2014-04-02 07:55:00,40.7749,-73.99,B02512
1201,2014-04-02 07:55:00,40.7331,-73.9999,B02512
1202,2014-04-02 07:56:00,40.7527,-73.9811,B02512
1203,2014-04-02 07:56:00,40.7222,-74.0039,B02512
1204,2014-04-02 07:57:00,40.7375,-73.9912,B02512
1205,2014-04-02 07:58:00,40.7177,-73.9923,B02512
1206,2014-04-02 08:00:00,40.7191,-74.0036,B02512
1207,2014-04-02 08:00:00,40.7342,-73.9853,B02512
1208,2014-04-02 08:01:00,40.779,-73.9485,B02512
1209,2014-04-02 08:04:00,40.5802,-73.9698,B02512
1210,2014-04-02 08:06:00,40.7256,-73.9938,B02512
1211,2014-04-02 08:06:00,40.7305,-73.9832,B02512
1212,2014-04-02 08:06:00,40.7336,-74.0082,B02512
1213,2014-04-02 08:07:00,40.7156,-73.9407,B02512
1214,2014-04-02 08:07:00,40.7369,-73.9789,B02512
1215,2014-04-02 08:08:00,40.7646,-73.9778,B02512
1216,2014-04-02 08:10:00,40.762,-73.9714,B02512
1217,2014-04-02 08:10:00,40.7196,-73.9895,B02512
1218,2014-04-02 08:11:00,40.7666,-73.96,B02512
1219,2014-04-02 08:11:00,40.7288,-73.9994,B02512
1220,2014-04-02 08:12:00,40.7484,-73.9902,B02512
1221,2014-04-02 08:12:00,40.7802,-73.9512,B02512
1222,2014-04-02 08:12:00,40.7059,-74.0084,B02512
1223,2014-04-02 08:13:00,40.7679,-73.9855,B02512
1224,2014-04-02 08:14:00,40.7274,-73.981,B02512
1225,2014-04-02 08:15:00,40.777,-73.9498,B02512
1226,2014-04-02 08:18:00,40.7328,-73.9856,B02512
1227,2014-04-02 08:18:00,40.7739,-73.8727,B02512
1228,2014-04-02 08:19:00,40.7015,-73.9826,B02512
1229,2014-04-02 08:19:00,40.7044,-74.0144,B02512
1230,2014-04-02 08:19:00,40.7261,-74.0005,B02512
1231,2014-04-02 08:20:00,40.7349,-73.9772,B02512
1232,2014-04-02 08:20:00,40.736,-73.9918,B02512
1233,2014-04-02 08:20:00,40.7991,-73.9612,B02512
1234,2014-04-02 08:21:00,40.7261,-73.9872,B02512
1235,2014-04-02 08:22:00,40.75,-73.9754,B02512
1236,2014-04-02 08:24:00,40.7455,-74.0057,B02512
1237,2014-04-02 08:25:00,40.7197,-74.0025,B02512
1238,2014-04-02 08:26:00,40.776,-73.9603,B02512
1239,2014-04-02 08:27:00,40.7189,-74.0024,B02512
1240,2014-04-02 08:28:00,40.7716,-73.9865,B02512
1241,2014-04-02 08:30:00,40.7621,-73.9875,B02512
1242,2014-04-02 08:31:00,40.7117,-74.0069,B02512
1243,2014-04-02 08:32:00,40.7093,-74.0177,B02512
1244,2014-04-02 08:32:00,40.7834,-73.9783,B02512
1245,2014-04-02 08:32:00,40.7187,-74.0052,B02512
1246,2014-04-02 08:33:00,40.7666,-73.9707,B02512
1247,2014-04-02 08:35:00,40.75,-73.9815,B02512
1248,2014-04-02 08:35:00,40.7663,-73.9607,B02512
1249,2014-04-02 08:35:00,40.7406,-74.0078,B02512
1250,2014-04-02 08:35:00,40.7406,-74.0078,B02512
1251,2014-04-02 08:36:00,40.7354,-74.0039,B02512
1252,2014-04-02 08:36:00,40.7361,-73.9979,B02512
1253,2014-04-02 08:36:00,40.779,-73.9826,B02512
1254,2014-04-02 08:37:00,40.7407,-73.9874,B02512
1255,2014-04-02 08:38:00,40.7896,-73.9759,B02512
1256,2014-04-02 08:39:00,40.7483,-73.9728,B02512
1257,2014-04-02 08:39:00,40.733,-73.996,B02512
1258,2014-04-02 08:40:00,40.6947,-73.9594,B02512
1259,2014-04-02 08:43:00,40.7831,-73.9568,B02512
1260,2014-04-02 08:43:00,40.774,-73.9659,B02512
1261,2014-04-02 08:43:00,40.7659,-73.9545,B02512
1262,2014-04-02 08:44:00,40.7599,-73.9913,B02512
1263,2014-04-02 08:46:00,40.7235,-74.0107,B02512
1264,2014-04-02 08:46:00,40.7642,-73.9712,B02512
1265,2014-04-02 08:48:00,40.6735,-73.9516,B02512
1266,2014-04-02 08:48:00,40.7181,-74.0031,B02512
1267,2014-04-02 08:49:00,40.7578,-73.989,B02512
1268,2014-04-02 08:49:00,40.7747,-73.9603,B02512
1269,2014-04-02 08:52:00,40.7412,-74.0034,B02512
1270,2014-04-02 08:53:00,40.7519,-73.9937,B02512
1271,2014-04-02 08:54:00,40.7527,-73.9857,B02512
1272,2014-04-02 08:55:00,40.7543,-73.9755,B02512
1273,2014-04-02 08:56:00,40.775,-73.9764,B02512
1274,2014-04-02 08:56:00,40.7742,-73.9632,B02512
1275,2014-04-02 08:57:00,40.7502,-73.984,B02512
1276,2014-04-02 09:00:00,40.8897,-73.903,B02512
1277,2014-04-02 09:00:00,40.7056,-74.0063,B02512
1278,2014-04-02 09:00:00,40.7505,-73.9946,B02512
1279,2014-04-02 09:03:00,40.7515,-73.9784,B02512
1280,2014-04-02 09:04:00,40.7507,-74.0034,B02512
1281,2014-04-02 09:07:00,40.7301,-74.0415,B02512
1282,2014-04-02 09:07:00,40.7301,-74.0415,B02512
1283,2014-04-02 09:07:00,40.7684,-73.9599,B02512
1284,2014-04-02 09:08:00,40.7181,-73.987,B02512
1285,2014-04-02 09:08:00,40.7049,-74.0157,B02512
1286,2014-04-02 09:10:00,40.7758,-73.9561,B02512
1287,2014-04-02 09:11:00,40.7562,-73.9717,B02512
1288,2014-04-02 09:11:00,40.7415,-74.0067,B02512
1289,2014-04-02 09:12:00,40.7467,-73.9883,B02512
1290,2014-04-02 09:13:00,40.7554,-73.9713,B02512
1291,2014-04-02 09:14:00,40.7241,-73.9975,B02512
1292,2014-04-02 09:14:00,40.6912,-73.9939,B02512
1293,2014-04-02 09:15:00,40.7752,-73.9635,B02512
1294,2014-04-02 09:23:00,40.7518,-73.9937,B02512
1295,2014-04-02 09:23:00,40.7518,-73.9937,B02512
1296,2014-04-02 09:25:00,40.7127,-73.9659,B02512
1297,2014-04-02 09:27:00,40.7653,-73.9614,B02512
1298,2014-04-02 09:31:00,40.6801,-74.0097,B02512
1299,2014-04-02 09:31:00,40.7505,-73.9782,B02512
1300,2014-04-02 09:32:00,40.7745,-73.964,B02512
1301,2014-04-02 09:32:00,40.7352,-73.9976,B02512
1302,2014-04-02 09:33:00,40.74,-74.007,B02512
1303,2014-04-02 09:33:00,40.7451,-73.9892,B02512
1304,2014-04-02 09:35:00,40.7877,-73.9787,B02512
1305,2014-04-02 09:36:00,40.7643,-73.9735,B02512
1306,2014-04-02 09:37:00,40.7246,-73.9916,B02512
1307,2014-04-02 09:37:00,40.7258,-73.9987,B02512
1308,2014-04-02 09:38:00,40.7619,-73.9727,B02512
1309,2014-04-02 09:39:00,40.7428,-73.9862,B02512
1310,2014-04-02 09:39:00,40.7235,-74.0062,B02512
1311,2014-04-02 09:39:00,40.7648,-73.9705,B02512
1312,2014-04-02 09:40:00,40.7229,-73.9967,B02512
1313,2014-04-02 09:42:00,40.7261,-73.9973,B02512
1314,2014-04-02 09:42:00,40.7829,-73.9573,B02512
1315,2014-04-02 09:43:00,40.7667,-73.9792,B02512
1316,2014-04-02 09:49:00,40.7553,-73.981,B02512
1317,2014-04-02 09:51:00,40.7645,-73.9797,B02512
1318,2014-04-02 09:51:00,40.7645,-73.9797,B02512
1319,2014-04-02 09:52:00,40.7685,-73.8625,B02512
1320,2014-04-02 09:54:00,40.7349,-74.0076,B02512
1321,2014-04-02 09:55:00,40.7906,-73.9559,B02512
1322,2014-04-02 09:56:00,40.7478,-74.0045,B02512
1323,2014-04-02 09:56:00,40.7751,-73.9634,B02512
1324,2014-04-02 09:57:00,40.7657,-73.972,B02512
1325,2014-04-02 10:00:00,40.7595,-73.9854,B02512
1326,2014-04-02 10:01:00,40.7258,-73.9949,B02512
1327,2014-04-02 10:02:00,40.7539,-73.9954,B02512
1328,2014-04-02 10:02:00,40.772,-73.961,B02512
1329,2014-04-02 10:03:00,40.7749,-73.9652,B02512
1330,2014-04-02 10:03:00,40.7439,-73.9878,B02512
1331,2014-04-02 10:03:00,40.7741,-73.9631,B02512
1332,2014-04-02 10:03:00,40.7071,-74.0048,B02512
1333,2014-04-02 10:03:00,40.7419,-74.0036,B02512
1334,2014-04-02 10:04:00,40.7401,-73.9939,B02512
1335,2014-04-02 10:07:00,40.7636,-73.9692,B02512
1336,2014-04-02 10:07:00,40.8722,-74.0626,B02512
1337,2014-04-02 10:08:00,40.7474,-73.9815,B02512
1338,2014-04-02 10:08:00,40.7708,-73.8656,B02512
1339,2014-04-02 10:08:00,40.7624,-73.9835,B02512
1340,2014-04-02 10:09:00,40.7237,-73.9889,B02512
1341,2014-04-02 10:09:00,40.7704,-73.8652,B02512
1342,2014-04-02 10:09:00,40.7497,-73.9915,B02512
1343,2014-04-02 10:10:00,40.7228,-73.9983,B02512
1344,2014-04-02 10:10:00,40.7371,-73.9987,B02512
1345,2014-04-02 10:13:00,40.7715,-73.9654,B02512
1346,2014-04-02 10:13:00,40.7338,-73.9431,B02512
1347,2014-04-02 10:15:00,40.7697,-73.9486,B02512
1348,2014-04-02 10:16:00,40.7793,-73.9623,B02512
1349,2014-04-02 10:16:00,40.7528,-73.9328,B02512
1350,2014-04-02 10:16:00,40.7856,-74.0165,B02512
1351,2014-04-02 10:16:00,40.7856,-74.0165,B02512
1352,2014-04-02 10:17:00,40.7604,-73.9801,B02512
1353,2014-04-02 10:18:00,40.805,-73.9668,B02512
1354,2014-04-02 10:19:00,40.7446,-73.9876,B02512
1355,2014-04-02 10:21:00,40.7871,-73.9776,B02512
1356,2014-04-02 10:23:00,40.8551,-73.9322,B02512
1357,2014-04-02 10:23:00,40.7338,-74.0046,B02512
1358,2014-04-02 10:23:00,40.7989,-73.9414,B02512
1359,2014-04-02 10:24:00,40.7605,-73.9855,B02512
1360,2014-04-02 10:29:00,40.7718,-73.9634,B02512
1361,2014-04-02 10:29:00,40.7555,-73.9771,B02512
1362,2014-04-02 10:33:00,40.7644,-73.9714,B02512
1363,2014-04-02 10:33:00,40.7442,-73.9833,B02512
1364,2014-04-02 10:34:00,40.7363,-74.1654,B02512
1365,2014-04-02 10:35:00,40.7267,-73.9957,B02512
1366,2014-04-02 10:38:00,40.7619,-73.9665,B02512
1367,2014-04-02 10:41:00,40.773,-73.9662,B02512
1368,2014-04-02 10:41:00,40.804,-73.9311,B02512
1369,2014-04-02 10:42:00,40.7547,-73.9897,B02512
1370,2014-04-02 10:42:00,40.7222,-73.9997,B02512
1371,2014-04-02 10:44:00,40.7516,-73.9768,B02512
1372,2014-04-02 10:45:00,40.779,-73.9581,B02512
1373,2014-04-02 10:46:00,40.7369,-74.0076,B02512
1374,2014-04-02 10:47:00,40.7827,-73.9798,B02512
1375,2014-04-02 10:48:00,40.7219,-74.0022,B02512
1376,2014-04-02 10:51:00,40.7607,-73.986,B02512
1377,2014-04-02 10:52:00,40.7715,-73.965,B02512
1378,2014-04-02 10:53:00,40.7301,-74.0055,B02512
1379,2014-04-02 10:53:00,40.752,-73.9936,B02512
1380,2014-04-02 10:55:00,40.7336,-73.9959,B02512
1381,2014-04-02 10:55:00,40.7575,-73.9756,B02512
1382,2014-04-02 10:57:00,40.771,-73.8657,B02512
1383,2014-04-02 10:58:00,40.7569,-73.9741,B02512
1384,2014-04-02 11:00:00,40.7516,-73.976,B02512
1385,2014-04-02 11:00:00,40.7582,-73.9753,B02512
1386,2014-04-02 11:01:00,40.7228,-74.0047,B02512
1387,2014-04-02 11:02:00,40.7732,-73.8856,B02512
1388,2014-04-02 11:02:00,40.7732,-73.8856,B02512
1389,2014-04-02 11:03:00,40.714,-74.0095,B02512
1390,2014-04-02 11:04:00,40.7631,-73.9823,B02512
1391,2014-04-02 11:05:00,40.7795,-73.9736,B02512
1392,2014-04-02 11:05:00,40.7736,-73.9637,B02512
1393,2014-04-02 11:05:00,40.759,-73.9943,B02512
1394,2014-04-02 11:11:00,40.712,-73.9631,B02512
1395,2014-04-02 11:12:00,40.7567,-73.984,B02512
1396,2014-04-02 11:13:00,40.7646,-73.9666,B02512
1397,2014-04-02 11:13:00,40.7549,-73.9728,B02512
1398,2014-04-02 11:14:00,40.7092,-74.0163,B02512
1399,2014-04-02 11:14:00,40.6948,-74.1777,B02512
1400,2014-04-02 11:14:00,40.7598,-73.9845,B02512
1401,2014-04-02 11:15:00,40.7573,-73.9667,B02512
1402,2014-04-02 11:17:00,40.7239,-73.9966,B02512
1403,2014-04-02 11:19:00,40.783,-73.9572,B02512
1404,2014-04-02 11:23:00,40.7541,-73.9857,B02512
1405,2014-04-02 11:23:00,40.7569,-73.9734,B02512
1406,2014-04-02 11:26:00,40.7543,-73.9739,B02512
1407,2014-04-02 11:26:00,40.7665,-73.9864,B02512
1408,2014-04-02 11:31:00,40.7319,-73.9996,B02512
1409,2014-04-02 11:34:00,40.8073,-73.9643,B02512
1410,2014-04-02 11:35:00,40.7611,-73.9692,B02512
1411,2014-04-02 11:35:00,40.7501,-73.9735,B02512
1412,2014-04-02 11:37:00,40.7388,-74.1654,B02512
1413,2014-04-02 11:37:00,40.7336,-74.0064,B02512
1414,2014-04-02 11:38:00,40.757,-73.9821,B02512
1415,2014-04-02 11:41:00,40.7539,-73.9942,B02512
1416,2014-04-02 11:41:00,40.7676,-73.9825,B02512
1417,2014-04-02 11:42:00,40.7477,-73.9807,B02512
1418,2014-04-02 11:42:00,40.7583,-73.9816,B02512
1419,2014-04-02 11:45:00,40.7387,-74.0087,B02512
1420,2014-04-02 11:46:00,40.6928,-73.9738,B02512
1421,2014-04-02 11:46:00,40.7116,-73.9613,B02512
1422,2014-04-02 11:47:00,40.7325,-73.9969,B02512
1423,2014-04-02 11:47:00,40.7602,-73.9832,B02512
1424,2014-04-02 11:49:00,40.754,-73.9801,B02512
1425,2014-04-02 11:49:00,40.73,-74.0066,B02512
1426,2014-04-02 11:50:00,40.7578,-73.9746,B02512
1427,2014-04-02 11:50:00,40.7407,-73.9837,B02512
1428,2014-04-02 11:52:00,40.7255,-74.01,B02512
1429,2014-04-02 11:53:00,40.7572,-73.9741,B02512
1430,2014-04-02 11:54:00,40.7781,-73.9804,B02512
1431,2014-04-02 11:55:00,40.705,-74.0113,B02512
1432,2014-04-02 11:56:00,40.72,-73.9788,B02512
1433,2014-04-02 11:57:00,40.7251,-74.0047,B02512
1434,2014-04-02 11:58:00,40.7535,-73.9926,B02512
1435,2014-04-02 11:59:00,40.7063,-74.0167,B02512
1436,2014-04-02 12:00:00,40.744,-74.001,B02512
1437,2014-04-02 12:01:00,40.7593,-73.9685,B02512
1438,2014-04-02 12:03:00,40.7549,-73.9803,B02512
1439,2014-04-02 12:04:00,40.7742,-73.8723,B02512
1440,2014-04-02 12:06:00,40.7075,-74.0056,B02512
1441,2014-04-02 12:08:00,40.7249,-74.0078,B02512
1442,2014-04-02 12:10:00,40.7795,-73.9614,B02512
1443,2014-04-02 12:10:00,40.7795,-73.9614,B02512
1444,2014-04-02 12:11:00,40.7609,-73.9712,B02512
1445,2014-04-02 12:15:00,40.7741,-73.8726,B02512
1446,2014-04-02 12:18:00,40.758,-73.9849,B02512
1447,2014-04-02 12:18:00,40.7212,-73.9992,B02512
1448,2014-04-02 12:22:00,40.7609,-73.9696,B02512
1449,2014-04-02 12:26:00,40.7656,-73.9549,B02512
1450,2014-04-02 12:26:00,40.7739,-73.8727,B02512
1451,2014-04-02 12:26:00,40.7714,-73.9645,B02512
1452,2014-04-02 12:26:00,40.7803,-73.9596,B02512
1453,2014-04-02 12:27:00,40.7307,-73.9851,B02512
1454,2014-04-02 12:27:00,40.7413,-73.9877,B02512
1455,2014-04-02 12:28:00,40.736,-73.9876,B02512
1456,2014-04-02 12:34:00,40.7097,-74.0045,B02512
1457,2014-04-02 12:35:00,40.7694,-73.9832,B02512
1458,2014-04-02 12:35:00,40.7649,-73.9784,B02512
1459,2014-04-02 12:36:00,40.7374,-74.0386,B02512
1460,2014-04-02 12:37:00,40.83,-73.9719,B02512
1461,2014-04-02 12:37:00,40.83,-73.9719,B02512
1462,2014-04-02 12:37:00,40.7309,-73.9914,B02512
1463,2014-04-02 12:38:00,40.7765,-73.9766,B02512
1464,2014-04-02 12:40:00,40.718,-74.0048,B02512
1465,2014-04-02 12:41:00,40.7714,-73.9899,B02512
1466,2014-04-02 12:41:00,40.7244,-74.0001,B02512
1467,2014-04-02 12:42:00,40.728,-74.005,B02512
1468,2014-04-02 12:42:00,40.7368,-74.0046,B02512
1469,2014-04-02 12:44:00,40.7562,-73.9797,B02512
1470,2014-04-02 12:45:00,40.7415,-73.9752,B02512
1471,2014-04-02 12:46:00,40.7511,-73.9851,B02512
1472,2014-04-02 12:47:00,40.7056,-74.0134,B02512
1473,2014-04-02 12:48:00,40.7571,-73.97,B02512
1474,2014-04-02 12:51:00,40.7676,-73.9616,B02512
1475,2014-04-02 12:51:00,40.7544,-73.9834,B02512
1476,2014-04-02 12:53:00,40.7653,-73.9755,B02512
